"zone","state","lga","sector","ea","hhid","shock_cd","shock_other","s15aq1","s15aq2","s15aq3a","s15aq3b","s15aq3c","s15aq4","s15aq7_1","s15aq7_2","s15aq7_3","s15aq7_4","s15aq7_os"
2,2,212,2,100,29118,12,,2,,,,,,,,,,
2,2,212,2,100,29118,13,,2,,,,,,,,,,
2,2,212,2,100,29118,14,,2,,,,,,,,,,
2,2,212,2,100,29118,15,,2,,,,,,,,,,
2,2,212,2,100,29118,16,,2,,,,,,,,,,
2,2,212,2,100,29118,17,,2,,,,,,,,,,
2,2,212,2,100,29118,18,,2,,,,,,,,,,
2,2,212,2,100,29118,19,,2,,,,,,,,,,
2,2,212,2,100,29118,20,,2,,,,,,,,,,
2,2,212,2,100,29118,21,,2,,,,,,,,,,
2,2,212,2,100,29118,22,,2,,,,,,,,,,
2,2,212,2,100,29119,1,,2,,,,,,,,,,
2,2,212,2,100,29119,2,,2,,,,,,,,,,
2,2,212,2,100,29119,3,,2,,,,,,,,,,
2,2,212,2,100,29119,4,,2,,,,,,,,,,
2,2,212,2,100,29119,5,,2,,,,,,,,,,
2,2,212,2,100,29119,6,,2,,,,,,,,,,
2,2,212,2,100,29119,7,,2,,,,,,,,,,
2,2,212,2,100,29119,8,,2,,,,,,,,,,
2,2,212,2,100,29119,9,,2,,,,,,,,,,
2,2,212,2,100,29119,10,,2,,,,,,,,,,
2,2,212,2,100,29119,11,,2,,,,,,,,,,
2,2,212,2,100,29119,12,,2,,,,,,,,,,
2,2,212,2,100,29119,13,,2,,,,,,,,,,
2,2,212,2,100,29119,14,,2,,,,,,,,,,
2,2,212,2,100,29119,15,,2,,,,,,,,,,
2,2,212,2,100,29119,16,,2,,,,,,,,,,
2,2,212,2,100,29119,17,,2,,,,,,,,,,
2,2,212,2,100,29119,18,,2,,,,,,,,,,
2,2,212,2,100,29119,19,,2,,,,,,,,,,
2,2,212,2,100,29119,20,,2,,,,,,,,,,
2,2,212,2,100,29119,21,,2,,,,,,,,,,
2,2,212,2,100,29119,22,,2,,,,,,,,,,
2,2,212,2,100,29120,1,,2,,,,,,,,,,
2,2,212,2,100,29120,2,,2,,,,,,,,,,
2,2,212,2,100,29120,3,,2,,,,,,,,,,
2,2,212,2,100,29120,4,,2,,,,,,,,,,
2,2,212,2,100,29120,5,,2,,,,,,,,,,
2,2,212,2,100,29120,6,,2,,,,,,,,,,
2,2,212,2,100,29120,7,,2,,,,,,,,,,
2,2,212,2,100,29120,8,,2,,,,,,,,,,
2,2,212,2,100,29120,9,,2,,,,,,,,,,
2,2,212,2,100,29120,10,,2,,,,,,,,,,
2,2,212,2,100,29120,11,,2,,,,,,,,,,
2,2,212,2,100,29120,12,,2,,,,,,,,,,
2,2,212,2,100,29120,13,,2,,,,,,,,,,
2,2,212,2,100,29120,14,,2,,,,,,,,,,
2,2,212,2,100,29120,15,,2,,,,,,,,,,
2,2,212,2,100,29120,16,,2,,,,,,,,,,
2,2,212,2,100,29120,17,,2,,,,,,,,,,
2,2,212,2,100,29120,18,,2,,,,,,,,,,
2,2,212,2,100,29120,19,,2,,,,,,,,,,
2,2,212,2,100,29120,20,,2,,,,,,,,,,
2,2,212,2,100,29120,21,,2,,,,,,,,,,
2,2,212,2,100,29120,22,,2,,,,,,,,,,
2,2,212,2,1254,29121,1,,2,,,,,,,,,,
2,2,212,2,1254,29121,2,,2,,,,,,,,,,
2,2,212,2,1254,29121,3,,2,,,,,,,,,,
2,2,212,2,1254,29121,4,,2,,,,,,,,,,
2,2,212,2,1254,29121,5,,2,,,,,,,,,,
2,2,212,2,1254,29121,6,,2,,,,,,,,,,
2,2,212,2,1254,29121,7,,2,,,,,,,,,,
2,2,212,2,1254,29121,8,,2,,,,,,,,,,
2,2,212,2,1254,29121,9,,2,,,,,,,,,,
2,2,212,2,1254,29121,10,,2,,,,,,,,,,
2,2,212,2,1254,29121,11,,2,,,,,,,,,,
2,2,212,2,1254,29121,12,,2,,,,,,,,,,
2,2,212,2,1254,29121,13,,2,,,,,,,,,,
2,2,212,2,1254,29121,14,,2,,,,,,,,,,
2,2,212,2,1254,29121,15,,2,,,,,,,,,,
2,2,212,2,1254,29121,16,,2,,,,,,,,,,
2,2,212,2,1254,29121,17,,2,,,,,,,,,,
2,2,212,2,1254,29121,18,,2,,,,,,,,,,
2,2,212,2,1254,29121,19,,2,,,,,,,,,,
2,2,212,2,1254,29121,20,,2,,,,,,,,,,
2,2,212,2,1254,29121,21,,2,,,,,,,,,,
2,2,212,2,1254,29121,22,,2,,,,,,,,,,
2,2,212,2,1254,29122,1,,2,,,,,,,,,,
2,2,212,2,1254,29122,2,,2,,,,,,,,,,
2,2,212,2,1254,29122,3,,2,,,,,,,,,,
2,2,212,2,1254,29122,4,,2,,,,,,,,,,
2,2,212,2,1254,29122,5,,2,,,,,,,,,,
2,2,212,2,1254,29122,6,,2,,,,,,,,,,
2,2,212,2,1254,29122,7,,2,,,,,,,,,,
2,2,212,2,1254,29122,8,,2,,,,,,,,,,
2,2,212,2,1254,29122,9,,2,,,,,,,,,,
2,2,212,2,1254,29122,10,,2,,,,,,,,,,
2,2,212,2,1254,29122,11,,2,,,,,,,,,,
2,2,212,2,1254,29122,12,,2,,,,,,,,,,
2,2,212,2,1254,29122,13,,2,,,,,,,,,,
2,2,212,2,1254,29122,14,,2,,,,,,,,,,
2,2,212,2,1254,29122,15,,2,,,,,,,,,,
2,2,212,2,1254,29122,16,,2,,,,,,,,,,
2,2,212,2,1254,29122,17,,1,1,0,1,0,1,21,,,,
2,2,212,2,1254,29122,18,,2,,,,,,,,,,
2,2,212,2,1254,29122,19,,2,,,,,,,,,,
2,2,212,2,1254,29122,20,,2,,,,,,,,,,
2,2,212,2,1254,29122,21,,2,,,,,,,,,,
2,2,212,2,1254,29122,22,,2,,,,,,,,,,
2,2,212,2,1254,29123,1,,2,,,,,,,,,,
2,2,212,2,1254,29123,2,,2,,,,,,,,,,
2,2,212,2,1254,29123,3,,2,,,,,,,,,,
2,2,212,2,1254,29123,4,,2,,,,,,,,,,
2,2,212,2,1254,29123,5,,2,,,,,,,,,,
2,2,212,2,1254,29123,6,,2,,,,,,,,,,
2,2,212,2,1254,29123,7,,2,,,,,,,,,,
2,2,212,2,1254,29123,8,,2,,,,,,,,,,
2,2,212,2,1254,29123,9,,2,,,,,,,,,,
2,2,212,2,1254,29123,10,,2,,,,,,,,,,
2,2,212,2,1254,29123,11,,2,,,,,,,,,,
2,2,212,2,1254,29123,12,,2,,,,,,,,,,
2,2,212,2,1254,29123,13,,2,,,,,,,,,,
2,2,212,2,1254,29123,14,,2,,,,,,,,,,
2,2,212,2,1254,29123,15,,2,,,,,,,,,,
2,2,212,2,1254,29123,16,,2,,,,,,,,,,
2,2,212,2,1254,29123,17,,1,1,0,1,0,1,3,,,,
2,2,212,2,1254,29123,18,,2,,,,,,,,,,
2,2,212,2,1254,29123,19,,2,,,,,,,,,,
2,2,212,2,1254,29123,20,,2,,,,,,,,,,
2,2,212,2,1254,29123,21,,2,,,,,,,,,,
2,2,212,2,1254,29123,22,,2,,,,,,,,,,
2,2,212,2,1254,29124,1,,2,,,,,,,,,,
2,2,212,2,1254,29124,2,,2,,,,,,,,,,
2,2,212,2,1254,29124,3,,2,,,,,,,,,,
2,2,212,2,1254,29124,4,,2,,,,,,,,,,
2,2,212,2,1254,29124,5,,2,,,,,,,,,,
2,2,212,2,1254,29124,6,,2,,,,,,,,,,
2,2,212,2,1254,29124,7,,2,,,,,,,,,,
2,2,212,2,1254,29124,8,,2,,,,,,,,,,
2,2,212,2,1254,29124,9,,2,,,,,,,,,,
2,2,212,2,1254,29124,10,,2,,,,,,,,,,
2,2,212,2,1254,29124,11,,2,,,,,,,,,,
2,2,212,2,1254,29124,12,,2,,,,,,,,,,
2,2,212,2,1254,29124,13,,2,,,,,,,,,,
2,2,212,2,1254,29124,14,,2,,,,,,,,,,
2,2,212,2,1254,29124,15,,2,,,,,,,,,,
2,2,212,2,1254,29124,16,,2,,,,,,,,,,
2,2,212,2,1254,29124,17,,2,,,,,,,,,,
2,2,212,2,1254,29124,18,,2,,,,,,,,,,
2,2,212,2,1254,29124,19,,2,,,,,,,,,,
2,2,212,2,1254,29124,20,,2,,,,,,,,,,
2,2,212,2,1254,29124,21,,2,,,,,,,,,,
2,2,212,2,1254,29124,22,,2,,,,,,,,,,
2,2,212,2,1254,29126,1,,2,,,,,,,,,,
2,2,212,2,1254,29126,2,,2,,,,,,,,,,
2,2,212,2,1254,29126,3,,2,,,,,,,,,,
2,2,212,2,1254,29126,4,,2,,,,,,,,,,
2,2,212,2,1254,29126,5,,2,,,,,,,,,,
2,2,212,2,1254,29126,6,,2,,,,,,,,,,
2,2,212,2,1254,29126,7,,2,,,,,,,,,,
2,2,212,2,1254,29126,8,,2,,,,,,,,,,
2,2,212,2,1254,29126,9,,2,,,,,,,,,,
2,2,212,2,1254,29126,10,,2,,,,,,,,,,
2,2,212,2,1254,29126,11,,2,,,,,,,,,,
2,2,212,2,1254,29126,12,,2,,,,,,,,,,
2,2,212,2,1254,29126,13,,2,,,,,,,,,,
2,2,212,2,1254,29126,14,,2,,,,,,,,,,
2,2,212,2,1254,29126,15,,2,,,,,,,,,,
2,2,212,2,1254,29126,16,,2,,,,,,,,,,
2,2,212,2,1254,29126,17,,2,,,,,,,,,,
2,2,212,2,1254,29126,18,,1,2,1,1,0,1,3,,,,
2,2,212,2,1254,29126,19,,2,,,,,,,,,,
2,2,212,2,1254,29126,20,,2,,,,,,,,,,
2,2,212,2,1254,29126,21,,2,,,,,,,,,,
2,2,212,2,1254,29126,22,,2,,,,,,,,,,
2,2,212,2,1254,29127,1,,2,,,,,,,,,,
2,2,212,2,1254,29127,2,,2,,,,,,,,,,
2,2,212,2,1254,29127,3,,2,,,,,,,,,,
2,2,212,2,1254,29127,4,,2,,,,,,,,,,
2,2,212,2,1254,29127,5,,2,,,,,,,,,,
2,2,212,2,1254,29127,6,,2,,,,,,,,,,
2,2,212,2,1254,29127,7,,2,,,,,,,,,,
2,2,212,2,1254,29127,8,,2,,,,,,,,,,
2,2,212,2,1254,29127,9,,2,,,,,,,,,,
2,2,212,2,1254,29127,10,,2,,,,,,,,,,
2,2,212,2,1254,29127,11,,2,,,,,,,,,,
2,2,212,2,1254,29127,12,,2,,,,,,,,,,
2,2,212,2,1254,29127,13,,2,,,,,,,,,,
2,2,212,2,1254,29127,14,,2,,,,,,,,,,
2,2,212,2,1254,29127,15,,2,,,,,,,,,,
2,2,212,2,1254,29127,16,,2,,,,,,,,,,
2,2,212,2,1254,29127,17,,2,,,,,,,,,,
2,2,212,2,1254,29127,18,,1,1,1,0,0,1,3,,,,
2,2,212,2,1254,29127,19,,2,,,,,,,,,,
2,2,212,2,1254,29127,20,,2,,,,,,,,,,
2,2,212,2,1254,29127,21,,2,,,,,,,,,,
2,2,212,2,1254,29127,22,,2,,,,,,,,,,
2,2,212,2,1254,29128,1,,1,1,0,1,0,1,21,,,,
2,2,212,2,1254,29128,2,,2,,,,,,,,,,
2,2,212,2,1254,29128,3,,2,,,,,,,,,,
2,2,212,2,1254,29128,4,,2,,,,,,,,,,
2,2,212,2,1254,29128,5,,2,,,,,,,,,,
2,2,212,2,1254,29128,6,,2,,,,,,,,,,
2,2,212,2,1254,29128,7,,2,,,,,,,,,,
2,2,212,2,1254,29128,8,,2,,,,,,,,,,
2,2,212,2,1254,29128,9,,2,,,,,,,,,,
2,2,212,2,1254,29128,10,,2,,,,,,,,,,
2,2,212,2,1254,29128,11,,2,,,,,,,,,,
2,2,212,2,1254,29128,12,,2,,,,,,,,,,
2,2,212,2,1254,29128,13,,2,,,,,,,,,,
2,2,212,2,1254,29128,14,,2,,,,,,,,,,
2,2,212,2,1254,29128,15,,2,,,,,,,,,,
2,2,212,2,1254,29128,16,,2,,,,,,,,,,
2,2,212,2,1254,29128,17,,2,,,,,,,,,,
2,2,212,2,1254,29128,18,,2,,,,,,,,,,
2,2,212,2,1254,29128,19,,2,,,,,,,,,,
2,2,212,2,1254,29128,20,,2,,,,,,,,,,
2,2,212,2,1254,29128,21,,2,,,,,,,,,,
2,2,212,2,1254,29128,22,,2,,,,,,,,,,
2,2,212,2,1254,29130,1,,2,,,,,,,,,,
2,2,212,2,1254,29130,2,,2,,,,,,,,,,
2,2,212,2,1254,29130,3,,2,,,,,,,,,,
2,2,212,2,1254,29130,4,,2,,,,,,,,,,
2,2,212,2,1254,29130,5,,2,,,,,,,,,,
2,2,212,2,1254,29130,6,,2,,,,,,,,,,
2,2,212,2,1254,29130,7,,2,,,,,,,,,,
2,2,212,2,1254,29130,8,,2,,,,,,,,,,
2,2,212,2,1254,29130,9,,2,,,,,,,,,,
2,2,212,2,1254,29130,10,,2,,,,,,,,,,
2,2,212,2,1254,29130,11,,2,,,,,,,,,,
2,2,212,2,1254,29130,12,,2,,,,,,,,,,
2,2,212,2,1254,29130,13,,2,,,,,,,,,,
2,2,212,2,1254,29130,14,,2,,,,,,,,,,
2,2,212,2,1254,29130,15,,2,,,,,,,,,,
2,2,212,2,1254,29130,16,,2,,,,,,,,,,
2,2,212,2,1254,29130,17,,2,,,,,,,,,,
2,2,212,2,1254,29130,18,,2,,,,,,,,,,
2,2,212,2,1254,29130,19,,2,,,,,,,,,,
2,2,212,2,1254,29130,20,,2,,,,,,,,,,
2,2,212,2,1254,29130,21,,2,,,,,,,,,,
2,2,212,2,1254,29130,22,,2,,,,,,,,,,
2,2,212,2,1254,29131,1,,2,,,,,,,,,,
2,2,212,2,1254,29131,2,,2,,,,,,,,,,
2,2,212,2,1254,29131,3,,2,,,,,,,,,,
2,2,212,2,1254,29131,4,,2,,,,,,,,,,
2,2,212,2,1254,29131,5,,2,,,,,,,,,,
2,2,212,2,1254,29131,6,,2,,,,,,,,,,
2,2,212,2,1254,29131,7,,2,,,,,,,,,,
2,2,212,2,1254,29131,8,,2,,,,,,,,,,
2,2,212,2,1254,29131,9,,2,,,,,,,,,,
2,2,212,2,1254,29131,10,,2,,,,,,,,,,
2,2,212,2,1254,29131,11,,2,,,,,,,,,,
2,2,212,2,1254,29131,12,,2,,,,,,,,,,
2,2,212,2,1254,29131,13,,2,,,,,,,,,,
2,2,212,2,1254,29131,14,,2,,,,,,,,,,
2,2,212,2,1254,29131,15,,2,,,,,,,,,,
2,2,212,2,1254,29131,16,,2,,,,,,,,,,
2,2,212,2,1254,29131,17,,2,,,,,,,,,,
2,2,212,2,1254,29131,18,,2,,,,,,,,,,
2,2,212,2,1254,29131,19,,2,,,,,,,,,,
2,2,212,2,1254,29131,20,,2,,,,,,,,,,
2,2,212,2,1254,29131,21,,2,,,,,,,,,,
2,2,212,2,1254,29131,22,,2,,,,,,,,,,
2,2,212,2,1254,29132,1,,2,,,,,,,,,,
2,2,212,2,1254,29132,2,,2,,,,,,,,,,
2,2,212,2,1254,29132,3,,2,,,,,,,,,,
2,2,212,2,1254,29132,4,,2,,,,,,,,,,
2,2,212,2,1254,29132,5,,2,,,,,,,,,,
2,2,212,2,1254,29132,6,,2,,,,,,,,,,
2,2,212,2,1254,29132,7,,2,,,,,,,,,,
2,2,212,2,1254,29132,8,,2,,,,,,,,,,
2,2,212,2,1254,29132,9,,2,,,,,,,,,,
2,2,212,2,1254,29132,10,,2,,,,,,,,,,
2,2,212,2,1254,29132,11,,2,,,,,,,,,,
2,2,212,2,1254,29132,12,,2,,,,,,,,,,
2,2,212,2,1254,29132,13,,2,,,,,,,,,,
2,2,212,2,1254,29132,14,,2,,,,,,,,,,
2,2,212,2,1254,29132,15,,2,,,,,,,,,,
2,2,212,2,1254,29132,16,,2,,,,,,,,,,
2,2,212,2,1254,29132,17,,2,,,,,,,,,,
2,2,212,2,1254,29132,18,,2,,,,,,,,,,
2,2,212,2,1254,29132,19,,2,,,,,,,,,,
2,2,212,2,1254,29132,20,,2,,,,,,,,,,
2,2,212,2,1254,29132,21,,2,,,,,,,,,,
2,2,212,2,1254,29132,22,,2,,,,,,,,,,
2,2,213,1,1010,29133,1,,2,,,,,,,,,,
2,2,213,1,1010,29133,2,,2,,,,,,,,,,
2,2,213,1,1010,29133,3,,2,,,,,,,,,,
2,2,213,1,1010,29133,4,,2,,,,,,,,,,
2,2,213,1,1010,29133,5,,2,,,,,,,,,,
2,2,213,1,1010,29133,6,,1,1,0,1,0,1,21,,,,
2,2,213,1,1010,29133,7,,2,,,,,,,,,,
2,2,213,1,1010,29133,8,,2,,,,,,,,,,
2,2,213,1,1010,29133,9,,2,,,,,,,,,,
2,2,213,1,1010,29133,10,,2,,,,,,,,,,
2,2,213,1,1010,29133,11,,2,,,,,,,,,,
2,2,213,1,1010,29133,12,,2,,,,,,,,,,
2,2,213,1,1010,29133,13,,2,,,,,,,,,,
2,2,213,1,1010,29133,14,,2,,,,,,,,,,
2,2,213,1,1010,29133,15,,2,,,,,,,,,,
2,2,213,1,1010,29133,16,,2,,,,,,,,,,
2,2,213,1,1010,29133,17,,2,,,,,,,,,,
2,2,213,1,1010,29133,18,,2,,,,,,,,,,
2,2,213,1,1010,29133,19,,2,,,,,,,,,,
2,2,213,1,1010,29133,20,,2,,,,,,,,,,
2,2,213,1,1010,29133,21,,2,,,,,,,,,,
2,2,213,1,1010,29133,22,,2,,,,,,,,,,
2,2,213,1,1010,29134,1,,2,,,,,,,,,,
2,2,213,1,1010,29134,2,,2,,,,,,,,,,
2,2,213,1,1010,29134,3,,2,,,,,,,,,,
2,2,213,1,1010,29134,4,,2,,,,,,,,,,
2,2,213,1,1010,29134,5,,2,,,,,,,,,,
2,2,213,1,1010,29134,6,,2,,,,,,,,,,
2,2,213,1,1010,29134,7,,2,,,,,,,,,,
2,2,213,1,1010,29134,8,,2,,,,,,,,,,
2,2,213,1,1010,29134,9,,2,,,,,,,,,,
2,2,213,1,1010,29134,10,,2,,,,,,,,,,
2,2,213,1,1010,29134,11,,2,,,,,,,,,,
2,2,213,1,1010,29134,12,,2,,,,,,,,,,
2,2,213,1,1010,29134,13,,2,,,,,,,,,,
2,2,213,1,1010,29134,14,,2,,,,,,,,,,
2,2,213,1,1010,29134,15,,2,,,,,,,,,,
2,2,213,1,1010,29134,16,,2,,,,,,,,,,
2,2,213,1,1010,29134,17,,2,,,,,,,,,,
2,2,213,1,1010,29134,18,,2,,,,,,,,,,
2,2,213,1,1010,29134,19,,2,,,,,,,,,,
2,2,213,1,1010,29134,20,,2,,,,,,,,,,
2,2,213,1,1010,29134,21,,2,,,,,,,,,,
2,2,213,1,1010,29134,22,,2,,,,,,,,,,
2,2,213,1,1010,29135,1,,2,,,,,,,,,,
2,2,213,1,1010,29135,2,,2,,,,,,,,,,
2,2,213,1,1010,29135,3,,2,,,,,,,,,,
2,2,213,1,1010,29135,4,,2,,,,,,,,,,
2,2,213,1,1010,29135,5,,2,,,,,,,,,,
2,2,213,1,1010,29135,6,,2,,,,,,,,,,
2,2,213,1,1010,29135,7,,2,,,,,,,,,,
2,2,213,1,1010,29135,8,,2,,,,,,,,,,
2,2,213,1,1010,29135,9,,2,,,,,,,,,,
2,2,213,1,1010,29135,10,,2,,,,,,,,,,
2,2,213,1,1010,29135,11,,2,,,,,,,,,,
2,2,213,1,1010,29135,12,,2,,,,,,,,,,
2,2,213,1,1010,29135,13,,2,,,,,,,,,,
2,2,213,1,1010,29135,14,,2,,,,,,,,,,
2,2,213,1,1010,29135,15,,2,,,,,,,,,,
2,2,213,1,1010,29135,16,,2,,,,,,,,,,
2,2,213,1,1010,29135,17,,2,,,,,,,,,,
2,2,213,1,1010,29135,18,,2,,,,,,,,,,
2,2,213,1,1010,29135,19,,2,,,,,,,,,,
2,2,213,1,1010,29135,20,,2,,,,,,,,,,
2,2,213,1,1010,29135,21,,2,,,,,,,,,,
2,2,213,1,1010,29135,22,,2,,,,,,,,,,
2,2,213,1,1010,29136,1,,2,,,,,,,,,,
2,2,213,1,1010,29136,2,,2,,,,,,,,,,
2,2,213,1,1010,29136,3,,2,,,,,,,,,,
2,2,213,1,1010,29136,4,,2,,,,,,,,,,
2,2,213,1,1010,29136,5,,2,,,,,,,,,,
2,2,213,1,1010,29136,6,,2,,,,,,,,,,
2,2,213,1,1010,29136,7,,2,,,,,,,,,,
2,2,213,1,1010,29136,8,,2,,,,,,,,,,
2,2,213,1,1010,29136,9,,2,,,,,,,,,,
2,2,213,1,1010,29136,10,,2,,,,,,,,,,
2,2,213,1,1010,29136,11,,2,,,,,,,,,,
2,2,213,1,1010,29136,12,,2,,,,,,,,,,
2,2,213,1,1010,29136,13,,2,,,,,,,,,,
2,2,213,1,1010,29136,14,,2,,,,,,,,,,
2,2,213,1,1010,29136,15,,2,,,,,,,,,,
2,2,213,1,1010,29136,16,,2,,,,,,,,,,
2,2,213,1,1010,29136,17,,2,,,,,,,,,,
2,2,213,1,1010,29136,18,,2,,,,,,,,,,
2,2,213,1,1010,29136,19,,2,,,,,,,,,,
2,2,213,1,1010,29136,20,,2,,,,,,,,,,
2,2,213,1,1010,29136,21,,2,,,,,,,,,,
2,2,213,1,1010,29136,22,,2,,,,,,,,,,
2,2,213,1,1010,29138,1,,2,,,,,,,,,,
2,2,213,1,1010,29138,2,,2,,,,,,,,,,
2,2,213,1,1010,29138,3,,2,,,,,,,,,,
2,2,213,1,1010,29138,4,,2,,,,,,,,,,
2,2,213,1,1010,29138,5,,2,,,,,,,,,,
2,2,213,1,1010,29138,6,,2,,,,,,,,,,
2,2,213,1,1010,29138,7,,2,,,,,,,,,,
2,2,213,1,1010,29138,8,,2,,,,,,,,,,
2,2,213,1,1010,29138,9,,2,,,,,,,,,,
2,2,213,1,1010,29138,10,,2,,,,,,,,,,
2,2,213,1,1010,29138,11,,2,,,,,,,,,,
2,2,213,1,1010,29138,12,,2,,,,,,,,,,
2,2,213,1,1010,29138,13,,2,,,,,,,,,,
2,2,213,1,1010,29138,14,,2,,,,,,,,,,
2,2,213,1,1010,29138,15,,2,,,,,,,,,,
2,2,213,1,1010,29138,16,,2,,,,,,,,,,
2,2,213,1,1010,29138,17,,2,,,,,,,,,,
2,2,213,1,1010,29138,18,,2,,,,,,,,,,
2,2,213,1,1010,29138,19,,2,,,,,,,,,,
2,2,213,1,1010,29138,20,,2,,,,,,,,,,
2,2,213,1,1010,29138,21,,2,,,,,,,,,,
2,2,213,1,1010,29138,22,,2,,,,,,,,,,
2,2,213,1,1010,29139,1,,2,,,,,,,,,,
2,2,213,1,1010,29139,2,,2,,,,,,,,,,
2,2,213,1,1010,29139,3,,2,,,,,,,,,,
2,2,213,1,1010,29139,4,,2,,,,,,,,,,
2,2,213,1,1010,29139,5,,2,,,,,,,,,,
2,2,213,1,1010,29139,6,,2,,,,,,,,,,
2,2,213,1,1010,29139,7,,2,,,,,,,,,,
2,2,213,1,1010,29139,8,,2,,,,,,,,,,
2,2,213,1,1010,29139,9,,2,,,,,,,,,,
2,2,213,1,1010,29139,10,,2,,,,,,,,,,
2,2,213,1,1010,29139,11,,2,,,,,,,,,,
2,2,213,1,1010,29139,12,,2,,,,,,,,,,
2,2,213,1,1010,29139,13,,2,,,,,,,,,,
2,2,213,1,1010,29139,14,,2,,,,,,,,,,
2,2,213,1,1010,29139,15,,2,,,,,,,,,,
2,2,213,1,1010,29139,16,,2,,,,,,,,,,
2,2,213,1,1010,29139,17,,2,,,,,,,,,,
2,2,213,1,1010,29139,18,,2,,,,,,,,,,
2,2,213,1,1010,29139,19,,2,,,,,,,,,,
2,2,213,1,1010,29139,20,,2,,,,,,,,,,
2,2,213,1,1010,29139,21,,2,,,,,,,,,,
2,2,213,1,1010,29139,22,,2,,,,,,,,,,
2,2,213,1,1010,29140,1,,2,,,,,,,,,,
2,2,213,1,1010,29140,2,,2,,,,,,,,,,
2,2,213,1,1010,29140,3,,2,,,,,,,,,,
2,2,213,1,1010,29140,4,,2,,,,,,,,,,
2,2,213,1,1010,29140,5,,2,,,,,,,,,,
2,2,213,1,1010,29140,6,,2,,,,,,,,,,
2,2,213,1,1010,29140,7,,2,,,,,,,,,,
2,2,213,1,1010,29140,8,,2,,,,,,,,,,
2,2,213,1,1010,29140,9,,2,,,,,,,,,,
2,2,213,1,1010,29140,10,,2,,,,,,,,,,
2,2,213,1,1010,29140,11,,2,,,,,,,,,,
2,2,213,1,1010,29140,12,,2,,,,,,,,,,
2,2,213,1,1010,29140,13,,2,,,,,,,,,,
2,2,213,1,1010,29140,14,,2,,,,,,,,,,
2,2,213,1,1010,29140,15,,2,,,,,,,,,,
2,2,213,1,1010,29140,16,,2,,,,,,,,,,
2,2,213,1,1010,29140,17,,2,,,,,,,,,,
2,2,213,1,1010,29140,18,,1,1,0,1,0,1,21,,,,
2,2,213,1,1010,29140,19,,2,,,,,,,,,,
2,2,213,1,1010,29140,20,,2,,,,,,,,,,
2,2,213,1,1010,29140,21,,2,,,,,,,,,,
2,2,213,1,1010,29140,22,,2,,,,,,,,,,
2,2,213,1,1010,29142,1,,2,,,,,,,,,,
2,2,213,1,1010,29142,2,,2,,,,,,,,,,
2,2,213,1,1010,29142,3,,2,,,,,,,,,,
2,2,213,1,1010,29142,4,,2,,,,,,,,,,
2,2,213,1,1010,29142,5,,2,,,,,,,,,,
2,2,213,1,1010,29142,6,,2,,,,,,,,,,
2,2,213,1,1010,29142,7,,2,,,,,,,,,,
2,2,213,1,1010,29142,8,,2,,,,,,,,,,
2,2,213,1,1010,29142,9,,2,,,,,,,,,,
2,2,213,1,1010,29142,10,,2,,,,,,,,,,
2,2,213,1,1010,29142,11,,2,,,,,,,,,,
2,2,213,1,1010,29142,12,,2,,,,,,,,,,
2,2,213,1,1010,29142,13,,2,,,,,,,,,,
2,2,213,1,1010,29142,14,,2,,,,,,,,,,
2,2,213,1,1010,29142,15,,2,,,,,,,,,,
2,2,213,1,1010,29142,16,,2,,,,,,,,,,
2,2,213,1,1010,29142,17,,2,,,,,,,,,,
2,2,213,1,1010,29142,18,,1,3,1,1,0,1,21,,,,
2,2,213,1,1010,29142,19,,2,,,,,,,,,,
2,2,213,1,1010,29142,20,,1,2,1,1,0,2,21,,,,
2,2,213,1,1010,29142,21,,2,,,,,,,,,,
2,2,213,1,1010,29142,22,,2,,,,,,,,,,
2,2,213,1,1010,29143,1,,2,,,,,,,,,,
2,2,213,1,1010,29143,2,,2,,,,,,,,,,
2,2,213,1,1010,29143,3,,2,,,,,,,,,,
2,2,213,1,1010,29143,4,,2,,,,,,,,,,
2,2,213,1,1010,29143,5,,2,,,,,,,,,,
2,2,213,1,1010,29143,6,,2,,,,,,,,,,
2,2,213,1,1010,29143,7,,2,,,,,,,,,,
2,2,213,1,1010,29143,8,,2,,,,,,,,,,
2,2,213,1,1010,29143,9,,2,,,,,,,,,,
2,2,213,1,1010,29143,10,,2,,,,,,,,,,
2,2,213,1,1010,29143,11,,2,,,,,,,,,,
2,2,213,1,1010,29143,12,,2,,,,,,,,,,
2,2,213,1,1010,29143,13,,2,,,,,,,,,,
2,2,213,1,1010,29143,14,,2,,,,,,,,,,
2,2,213,1,1010,29143,15,,2,,,,,,,,,,
2,2,213,1,1010,29143,16,,2,,,,,,,,,,
2,2,213,1,1010,29143,17,,2,,,,,,,,,,
2,2,213,1,1010,29143,18,,2,,,,,,,,,,
2,2,213,1,1010,29143,19,,2,,,,,,,,,,
2,2,213,1,1010,29143,20,,2,,,,,,,,,,
2,2,213,1,1010,29143,21,,2,,,,,,,,,,
2,2,213,1,1010,29143,22,,2,,,,,,,,,,
2,2,213,1,1010,29144,1,,2,,,,,,,,,,
2,2,213,1,1010,29144,2,,2,,,,,,,,,,
2,2,213,1,1010,29144,3,,2,,,,,,,,,,
2,2,213,1,1010,29144,4,,2,,,,,,,,,,
2,2,213,1,1010,29144,5,,2,,,,,,,,,,
2,2,213,1,1010,29144,6,,2,,,,,,,,,,
